time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),relative_humidity_2m_max (%)
04-01-2023,26.3,15.9,0,17,99
05-01-2023,25,15.7,0.1,20.4,97
06-01-2023,26.7,14.9,0,22.9,98
07-01-2023,26.5,15.2,0,18.1,95
08-01-2023,26.6,15.7,0,15,98
09-01-2023,26,14.4,0,14.4,99
10-01-2023,26.5,12.6,0,17.1,98
11-01-2023,27.1,11.8,0,14.7,99
12-01-2023,28.1,12.7,0,13.5,96
13-01-2023,28.3,12.2,0,14.1,94
14-01-2023,28.9,13.3,0,13.9,99
15-01-2023,28.3,11.9,0,14.2,92
16-01-2023,28.9,12.4,0,17,99
17-01-2023,28.5,14,0,16,99
18-01-2023,27.4,13.4,0,14.8,99
19-01-2023,27,13.6,0,14.2,99
20-01-2023,26.4,13.4,0,16.7,97
21-01-2023,26.5,16.5,0,16.6,99
22-01-2023,26.6,14.6,0,17.9,97
23-01-2023,27.3,14.8,0,16.6,97
24-01-2023,27.8,17.8,0,17.6,98
25-01-2023,27.7,16,0,16.7,97
26-01-2023,27.7,14.9,0,16.5,96
27-01-2023,28.2,15.2,0,14.4,100
28-01-2023,27.8,13.8,0,16.6,96
29-01-2023,27.6,13.4,0,22.8,89
30-01-2023,27.1,16.9,2.3,15,99
31-01-2023,29,17.4,0,19.7,98
01-02-2023,28.3,15.6,0,20.5,78
02-02-2023,28.9,17.2,0,26,71
03-02-2023,26.5,16.3,0,23.2,77
04-02-2023,29.1,16.9,0,20.6,87
05-02-2023,30,16.4,0,16.4,90
06-02-2023,29.3,15.8,0,15.5,86
07-02-2023,29.6,15.9,0,10.5,95
08-02-2023,30.8,16.9,0,15.9,94
09-02-2023,30.2,16.8,0,15.9,91
10-02-2023,30.1,16.2,0,18.2,87
11-02-2023,30.2,14.7,0,15.6,80
12-02-2023,30.9,16,0,17.7,79
13-02-2023,30.4,16.3,0,21.1,64
14-02-2023,30.4,15.5,0,14,72
15-02-2023,30.5,14.6,0,16.9,79
16-02-2023,30.4,15.6,0,19.5,77
17-02-2023,30.3,15.4,0,18.1,91
18-02-2023,30.1,14.7,0,13.9,91
19-02-2023,29.8,15.3,0,13.8,93
20-02-2023,29.9,16.3,0,14.5,97
21-02-2023,31,16.8,0,16.6,70
22-02-2023,31,16.6,0,15.7,72
23-02-2023,30.9,15,0,20.3,77
24-02-2023,31.3,14.1,0,16.9,94
25-02-2023,31.6,15.3,0,21.1,83
26-02-2023,30.4,16.3,0,21.3,55
27-02-2023,29.8,13.8,0,21,88
28-02-2023,30.6,14.1,0,22,73
01-03-2023,29.9,18.1,0,20.4,85
02-03-2023,30,15.1,0,24.2,85
03-03-2023,30.9,14.9,0,26.8,53
04-03-2023,30.9,16.1,0,25.9,41
